parkinglot_id,parkinglot_name,latitude,longitude,parkinglot_div,parkinglot_type,parkinglot_num,parkinglot_cost,parkinglot_add,parkinglot_time
19807,광정공영주차장,37.361853,126.92806,공영,노외,16,무료,경기도 군포시 산본동 1120-1,연중 무휴
19808,안중전통,36.98777248,126.927985,공영,노외,53,유료,경기도 평택시 안중읍 안중리 268-1,연중 무휴
19809,연희동 제6공영주차장,37.57494376,126.9279849,공영,노외,43,유료,서울특별시 서대문구 연희동 706-2,연중 무휴
19810,현충노상,37.39166417,126.9279076,공영,노상,46,유료,경기도 안양시 만안구 안양6동 429-1,"주말,공휴일 휴무"
19811,문흥1동쌈지,35.18752752,126.9278476,공영,노외,7,무료,광주광역시 북구 문흥동 987-2,연중 무휴
19812,문흥1동쌈지,35.18752752,126.9278476,공영,노외,7,무료,광주광역시 북구 문흥동 987-2,연중 무휴
19813,남부노상,37.396007,126.9277454,공영,노상,54,유료,경기도 안양시 만안구 안양동 607-15,"주말,공휴일 휴무"
19814,연희동 제2공영주차장,37.57231265,126.9276569,공영,노외,40,유료,서울특별시 서대문구 연희동 105-8,연중 무휴
19815,안중상업지역 공영주차장,36.98914187,126.9275569,공영,노외,23,무료,경기도 평택시 안중리 245-3,연중 무휴
19816,현화택지 제1공영주차장,36.98357677,126.9275532,공영,노외,63,무료,경기도 평택시 현화리 852,연중 무휴
19817,안중 제2공영주차장,36.98925693,126.9271075,공영,노외,31,무료,경기도 평택시 안중리 245-9,연중 무휴
19818,당산로 노상,37.360645,126.92659,공영,노상,116,무료,,연중 무휴
19819,구자마을 주차장,36.042887,126.926014,공영,노외,4,무료,전라북도 익산시 황등면 구자리 81-1,연중 무휴
19820,교항마을 주차장,36.126001,126.925956,공영,노외,15,무료,전라북도 익산시 성당면 성당리 141-1,연중 무휴
19821,신림동제2공영,37.484771,126.925676,공영,노상,33,유료,서울특별시 관악구 신림동 1433-169,연중 무휴
19822,양지공원공영주차장,37.353032,126.92565,공영,노외,258,유료,경기도 군포시 산본동 1153,연중 무휴
19823,홍은2동 제1공영주차장,37.57892469,126.9256263,공영,노외,29,유료,서울특별시 서대문구 홍은2동 410-44,연중 무휴
19824,남부노외,37.3955946,126.9252793,공영,노외,29,유료,경기도 안양시 만안구 안양1동 622-230,"일요일,공휴일 휴무"
19825,남부노외,37.3955946,126.9252793,공영,노외,29,유료,경기도 안양시 만안구 안양1동 622-230,"일요일,공휴일 휴무"
19826,연신중학교지하공영주차장,37.6233238,126.9250988,공영,노외,137,유료,서울특별시 은평구 불광동 400-4,연중 무휴
19827,동화당약국～대한성공회,36.98822836,126.9249652,공영,노상,20,무료,경기도 평택시 안중읍 안중리 252-72 일원,연중 무휴
19828,수리산역 주차장,37.348838,126.92482,공영,노상,268,무료,경기도 군포시 산본동 1230,연중 무휴
19829,일번가노외,37.3989821,126.924779,공영,노외,107,유료,경기도 안양시 만안구 안양1동 633-3,연중 무휴
19830,일번가노외,37.3989821,126.924779,공영,노외,107,유료,경기도 안양시 만안구 안양1동 633-3,연중 무휴
19831,산본로431번길 노상주차장,37.359414,126.92477,공영,노상,31,무료,경기도 군포시 산본동,연중 무휴
19832,연광초교지하공영주차장,37.6239946,126.9244375,공영,노외,152,유료,서울특별시 은평구 불광동 산112번지2호,연중 무휴
19833,안중공용버스터미널주차장,36.97779321,126.924041,공영,노외,181,무료,경기도 평택시 현화리 838,연중 무휴
19834,장미맨션뒤,37.3908436,126.9240238,공영,노외,77,무료,경기도 안양시 만안구 안양5동 593-1,연중 무휴
19835,장미맨션뒤,37.3908436,126.9240238,공영,노외,77,무료,경기도 안양시 만안구 안양5동 593-1,연중 무휴
19836,새장골 공영주차장,37.6244693,126.923549,공영,노외,40,유료,서울특별시 은평구 불광동 480번지352호,연중 무휴
19837,신림동제1공영,37.487306,126.92339,공영,노외,191,유료,서울특별시 관악구 신림동 1456-3,연중 무휴
19838,풍향동주민센터,35.16454003,126.9231525,공영,노외,8,무료,광주광역시 북구 풍향동 597-11,연중 무휴
19839,풍향동주민센터,35.16454003,126.9231525,공영,노외,8,무료,광주광역시 북구 풍향동 597-11,연중 무휴
19840,난곡동제1공영,37.472188,126.923131,공영,노외,119,유료,서울특별시 관악구 신림동 626-82,연중 무휴
19841,은평평화공원지하공영주차장,37.6057149,126.9230674,공영,노외,143,유료,서울특별시 은평구 녹번동 153번지1호,연중 무휴
19842,연희동 제5공영주차장,37.57101222,126.9229174,공영,노외,61,유료,서울특별시 서대문구 연희동 522-2,연중 무휴
19843,난우중공영,37.466701,126.922799,공영,노외,71,유료,서울특별시 관악구 신림동 652-156,연중 무휴
19844,무동마을 주차장,36.037036,126.922779,공영,노외,26,무료,전라북도 익산시 황등면 구자리 398,연중 무휴
19845,연희동 제4공영주차장,37.57082827,126.9226912,공영,노외,14,유료,서울특별시 서대문구 연희동 522-4,연중 무휴
19846,현화택지 제3공영주차장,36.97919428,126.9224673,공영,노외,23,무료,경기도 평택시 현화리 836-1,연중 무휴
19847,현화택지 제2공영주차장,36.97845898,126.9224366,공영,노외,26,무료,경기도 평택시 현화리 835-6,연중 무휴
19848,냉천놀이터,37.3951565,126.9222757,공영,노외,105,유료,경기도 안양시 만안구 안양5동 627-311,연중 무휴
19849,냉천놀이터,37.3951565,126.9222757,공영,노외,105,유료,경기도 안양시 만안구 안양5동 627-311,연중 무휴
19850,신길7동공영주차장,37.5082383,126.9222348,공영,노외,18,유료,서울특별시 영등포구 신길동 1175,연중 무휴
19851,남부초공영,37.485066,126.922112,공영,노외,135,유료,서울특별시 관악구 신림동 467,연중 무휴
19852,안양역1노상,37.40058412,126.9219675,공영,노상,58,유료,경기도 안양시 만안구 안양동 674-19,"일요일,공휴일 휴무"
19853,문흥2동주민센터,35.18432223,126.9219174,공영,노외,14,무료,광주광역시 북구 문흥동 1010-9,연중 무휴
19854,문흥2동주민센터,35.18432223,126.9219174,공영,노외,14,무료,광주광역시 북구 문흥동 1010-9,연중 무휴
19855,남가좌2동 제1공영주차장,37.57701932,126.9217973,공영,노외,71,유료,서울특별시 서대문구 남가좌2동 64-8,연중 무휴
19856,간성마을 주차장,36.066972,126.921791,공영,노외,12,무료,전라북도 익산시 함라면 금성리 296-62,연중 무휴
19857,문흥2동주민센터 앞,35.18454562,126.921702,공영,노외,49,유료,광주광역시 북구 문흥동 1010-4,연중 무휴
19883,대야제4공영주차장,37.325951,126.91903,공영,노외,16,무료,경기도 군포시 대야미동 645-12,연중 무휴
19884,대야제5공영주차장,37.325951,126.91903,공영,노외,43,무료,경기도 군포시 대야미동 649-1,연중 무휴
19885,만석마을 주차장,35.976286,126.918999,공영,노외,8,무료,전라북도 익산시 만석동 348-11,연중 무휴
19886,전남여고뒤 공영주차장,35.1514856,126.9189724,공영,노상,71,유료,광주광역시 동구 장동 139,연중 무휴
19887,청원노외,37.4046583,126.9189724,공영,노외,32,유료,경기도 안양시 만안구 안양2동 845-13,"주말,공휴일 휴무"
19888,청원노외,37.4046583,126.9189724,공영,노외,32,유료,경기도 안양시 만안구 안양2동 845-13,"주말,공휴일 휴무"
19889,대야6공영주차장,37.325951,126.918697,공영,노외,31,유료,경기도 군포시 대야미동 661-2,연중 무휴
19890,신길1동공영주차장,37.5102262,126.9186082,공영,노외,18,유료,서울특별시 영등포구 신길동 119-6,연중 무휴
19891,안양3동노상,37.3972696,126.9185377,공영,노상,30,유료,경기도 안양시 만안구 안양동 695-37,"일요일,공휴일 휴무"
19892,안양3동노상,37.3972696,126.9185377,공영,노상,30,유료,경기도 안양시 만안구 안양동 695-37,"일요일,공휴일 휴무"
19893,고산로517번길 노상주차장,37.359701,126.91848,공영,노상,44,무료,경기도 군포시 고산로517번길,연중 무휴
19894,구)유유부지 뒤편,37.4196361,126.9178944,공영,노외,56,무료,경기도 안양시 만안구 석수1동 222-2,연중 무휴
19895,구)유유부지 뒤편,37.4196361,126.9178944,공영,노외,56,무료,경기도 안양시 만안구 석수1동 222-2,연중 무휴
19896,시청앞노상,37.4050575,126.9177838,공영,노상,70,유료,경기도 안양시 동안구 관양동 1591,"주말,공휴일 휴무"
19897,시청앞노상,37.4050575,126.9177838,공영,노상,70,유료,경기도 안양시 동안구 관양동 1591,"주말,공휴일 휴무"
19898,광고앞 공영주차장,35.1585298,126.9176484,공영,노상,38,유료,광주광역시 동구 계림동 505-329,연중 무휴
19899,신길역사(1호선)공영주차장,37.5157455,126.9174697,공영,노외,25,유료,서울특별시 영등포구 신길1동 54-2,공휴일 휴무
19900,삼막사,37.43363031,126.9173096,공영,노상,206,유료,경기도 안양시 만안구 석수동 6-8,"주말,공휴일 휴무"
19901,중흥3동주민센터,35.17211102,126.9170463,공영,노외,6,무료,광주광역시 북구 중흥동 252-17,연중 무휴
19902,중흥3동주민센터,35.17211102,126.9170463,공영,노외,6,무료,광주광역시 북구 중흥동 252-17,연중 무휴
19903,예술공원고가밑,37.41530341,126.9170135,공영,노상,112,유료,경기도 안양시 만안구 안양동 30-3,연중 무휴
19904,황금주차장,35.146608,126.916785,공영,노외,301,유료,광주광역시 동구 황금동 80 황금주차빌딩,연중 무휴
19905,남가좌1동 제2공영주차장,37.56982562,126.9163081,공영,노외,32,유료,서울특별시 서대문구 남가좌1동 152-83,연중 무휴
19906,향토문화의거리,35.16855896,126.9160269,공영,노외,44,유료,광주광역시 북구 중흥동 281-13 외 1,"주말,공휴일 휴무"
19907,중흥동쌈지,35.16855896,126.9160269,공영,노외,9,무료,광주광역시 북구 중흥동 523,연중 무휴
19908,향토문화의거리,35.16855896,126.9160269,공영,노외,44,유료,광주광역시 북구 중흥동 281-13 외 1,"주말,공휴일 휴무"
19909,중흥동쌈지,35.16855896,126.9160269,공영,노외,9,무료,광주광역시 북구 중흥동 523,연중 무휴
19910,고성리 회전교차로,33.4466708,126.9159304,공영,노외,107,무료,제주특별자치도 서귀포시 성산읍 고성리 346-2,연중 무휴
19911,삼덕노외,37.3968352,126.9158232,공영,노외,153,유료,경기도 안양시 만안구 안양4동 782-27,"일요일,공휴일 휴무"
19912,삼덕노외,37.3968352,126.9158232,공영,노외,153,유료,경기도 안양시 만안구 안양4동 782-27,"일요일,공휴일 휴무"
19913,중흥3동쌈지,35.16695066,126.9156246,공영,노외,10,무료,광주광역시 북구 중흥동 802-13 외 1,연중 무휴
19914,중흥3동쌈지,35.16695066,126.9156246,공영,노외,10,무료,광주광역시 북구 중흥동 802-13 외 1,연중 무휴
19915,계림동홈플러스앞 공영주차장,35.1629955,126.9155628,공영,노상,25,유료,광주광역시 동구 계림동 811,연중 무휴
19916,신사동제1공영,37.484412,126.915444,공영,노외,41,유료,서울특별시 관악구 신림동 511-1,연중 무휴
19917,개나리놀이터,37.4014121,126.915407,공영,노외,58,유료,경기도 안양시 만안구 안양3동 873-39,연중 무휴
19918,개나리놀이터,37.4014121,126.915407,공영,노외,58,유료,경기도 안양시 만안구 안양3동 873-39,연중 무휴
19919,갈현1동 공영주차장,37.6264981,126.9153367,공영,노외,61,유료,서울특별시 은평구 갈현동 9번지112호,연중 무휴
19920,응암3동 공영주차장,37.5935056,126.9152893,공영,노외,160,유료,서울특별시 은평구 응암동 580번지4호,연중 무휴
19921,영등포여고공영주차장,37.5153766,126.9152716,공영,노외,98,유료,서울특별시 영등포구 영등포본동 184-3,공휴일 휴무
19922,박달고가밑,37.40898422,126.9152629,공영,노상,54,유료,경기도 안양시 만안구 안양동 857-7,연중 무휴
19923,동계천 공영주차장,35.1557698,126.9150171,공영,노상,52,유료,광주광역시 동구 대인동 327-1,연중 무휴
19924,신길환승(5호선)공영주차장,37.5176659,126.9146626,공영,노외,88,유료,서울특별시 영등포구 영등포1가35,"주말,공휴일 휴무"
19925,관광주차장,36.2837913,126.9146368,공영,노외,100,무료,충청남도 부여군 부여읍 관북리 77,연중 무휴
19926,관광주차장,36.2837913,126.9146368,공영,노외,100,무료,충청남도 부여군 부여읍 관북리 77,연중 무휴
19927,영등포본동제2공영주차장,37.5132841,126.9140678,공영,노외,61,유료,서울특별시 영등포구 신길2동186-355,공휴일 휴무
19928,고성리 구)보건지소,33.4508954,126.9140289,공영,노외,33,무료,제주특별자치도 서귀포시 성산읍 고성리 1192-2,연중 무휴
19929,석탑로노상주차장,36.2794789,126.9140065,공영,노상,65,무료,충청남도 부여군 부여읍 동남리 765-1,연중 무휴
19930,석탑로노상주차장,36.2794789,126.9140065,공영,노상,65,무료,충청남도 부여군 부여읍 동남리 765-1,연중 무휴
19931,북구청 앞 용봉천복개지,35.17482016,126.913983,공영,노상,75,유료,광주광역시 북구 중흥동 279-1,연중 무휴
19932,북구청 앞 용봉천복개지,35.17482016,126.913983,공영,노상,75,유료,광주광역시 북구 중흥동 279-1,연중 무휴
19933,고성오일장 옆,33.4519703,126.9137358,공영,노외,27,무료,제주특별자치도 서귀포시 성산읍 고성리 1188-2,연중 무휴
19934,우산중학교앞,35.18755779,126.913504,공영,노외,56,유료,광주광역시 북구 오치동 1021-6,연중 무휴
19935,우산중학교앞,35.18755779,126.913504,공영,노외,56,유료,광주광역시 북구 오치동 1021-6,연중 무휴
19936,북가좌2동 제1공영주차장,37.57874702,126.9134769,공영,노외,22,유료,서울특별시 서대문구 북가좌2동 73-16,연중 무휴
19937,안양2동 노외,37.3957378,126.9133896,공영,노외,33,유료,경기도 안양시 만안구 안양2동 842-2,"일요일,공휴일 휴무"
19938,안양2동 노외,37.3957378,126.9133896,공영,노외,33,유료,경기도 안양시 만안구 안양2동 842-2,"일요일,공휴일 휴무"
19939,중흥1동주민센터,35.16155894,126.9133647,공영,노외,6,무료,광주광역시 북구 중흥동 651-12,연중 무휴
19940,중흥1동주민센터,35.16155894,126.9133647,공영,노외,6,무료,광주광역시 북구 중흥동 651-12,연중 무휴
19941,서동공원(동문주차장),36.2718469,126.9133543,공영,노외,59,무료,충청남도 부여군 부여읍 동남리 152-1,연중 무휴
19942,서동공원(동문주차장),36.2718469,126.9133543,공영,노외,59,무료,충청남도 부여군 부여읍 동남리 152-1,연중 무휴
19943,안양4동 노외,37.3989056,126.9131375,공영,노외,154,유료,경기도 안양시 만안구 안양4동 711-23,"일요일,공휴일 휴무"
19944,안양4동 노외,37.3989056,126.9131375,공영,노외,154,유료,경기도 안양시 만안구 안양4동 711-23,"일요일,공휴일 휴무"
19945,건축자재의거리,35.16195532,126.9130658,공영,노외,46,유료,광주광역시 북구 중흥동 651-3,연중 무휴
19946,건축자재의거리,35.16195532,126.9130658,공영,노외,46,유료,광주광역시 북구 중흥동 651-3,연중 무휴
19947,북부소방서 옆,35.18652271,126.9130616,공영,노외,68,유료,"""광주광역시 북구 오치동 1037-3,4""",연중 무휴
19948,북부소방서 옆,35.18652271,126.9130616,공영,노외,68,유료,"광주광역시 북구 오치동 1037-3,4",연중 무휴
19949,대림아파트 뒤,37.4146696,126.9128391,공영,노외,80,무료,경기도 안양시 만안구 석수1동 183-120,연중 무휴
